WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
0,1,0,1,0,1,0,1,0,1,4,10,13,394,96,47,0,0,2
1,0,0,0,1,0,0,0,0,1,4,8,0,501,9,53,1,12,2
0,1,1,1,0,0,0,1,0,1,0,10,2,261,14,47,1,35,2
1,0,0,1,0,0,0,1,0,1,0,9,0,215,8,53,0,0,3
1,0,0,0,0,0,0,1,0,1,2,8,0,239,4,57,0,0,3
1,0,1,0,0,0,1,0,0,1,0,11,3,257,24,57,0,0,2
0,0,0,1,0,0,0,1,0,1,0,10,0,329,3,48,1,30,3
0,0,0,1,0,0,0,0,1,1,-9,9,0,284,1,53,0,0,3
0,0,0,0,0,0,1,0,0,1,0,9,1,253,31,53,0,0,2
0,1,1,1,0,1,1,0,1,0,0,10,0,564,24,47,0,0,2
1,0,1,1,1,1,0,0,0,1,0,10,2,277,18,52,0,0,2
0,0,0,1,0,1,1,0,1,1,1,11,0,463,66,49,1,23,3
1,0,0,1,1,1,1,1,0,1,6,2,4,389,52,50,0,0,2
0,0,0,1,0,0,1,0,0,1,6,9,3,463,22,53,1,41,1
0,1,1,0,0,1,0,1,0,1,0,10,4,248,13,47,1,2,2
1,1,0,1,0,0,1,0,0,1,2,7,0,503,7,55,0,0,2
1,0,0,1,0,0,0,1,0,1,0,10,0,208,2,56,0,0,2
0,0,0,0,1,0,0,0,0,1,-9,14,3,382,3,48,0,0,3
0,0,0,1,0,1,1,1,0,1,1,11,0,293,9,48,0,0,2
1,1,0,1,0,0,0,0,0,1,3,12,0,464,5,47,0,0,2
0,0,0,1,1,1,1,1,0,1,1,12,6,317,56,48,0,0,2
1,1,0,1,1,0,1,0,0,1,0,8,0,495,14,49,1,5,1
1,1,0,1,1,0,1,0,0,1,0,8,0,310,6,55,0,0,2
0,0,0,1,0,0,0,1,0,1,1,12,0,241,5,52,1,15,3
1,0,0,1,0,0,0,1,0,1,0,11,0,262,8,51,0,0,3
1,0,0,1,1,0,0,0,0,1,7,5,0,543,2,47,0,0,3
1,0,0,1,0,0,0,0,0,1,-9,12,0,379,1,55,0,0,3
0,0,0,1,0,1,0,0,0,0,0,12,0,368,4,57,1,39,2
0,1,1,1,0,0,0,1,0,1,2,9,0,399,9,47,0,0,2
1,0,0,1,0,0,0,1,0,1,1,8,0,247,5,46,0,0,3
0,0,0,1,0,0,0,1,0,1,1,10,3,219,19,49,1,10,1
0,1,0,1,0,1,1,0,1,1,0,8,0,539,19,48,0,0,1
1,1,1,1,0,1,1,1,0,1,0,14,1,412,15,56,0,0,1
0,0,0,1,0,0,1,0,1,1,1,6,0,476,5,51,1,5,2
0,0,0,1,0,0,0,1,0,1,1,10,0,315,1,55,1,11,3
1,0,0,1,0,0,0,0,0,1,2,8,3,264,17,53,0,0,2
1,0,0,1,0,0,0,1,0,1,0,8,0,318,4,52,0,0,1
1,0,0,1,0,1,0,1,0,1,0,8,0,243,10,46,1,30,2
1,1,0,1,1,0,0,0,0,1,0,10,0,425,2,47,1,16,1
1,0,0,0,1,1,0,1,0,1,-9,8,0,615,1,51,0,0,3
0,0,0,1,1,1,0,1,0,1,0,12,1,256,9,46,0,0,1
0,0,0,1,0,1,0,1,0,1,0,10,2,215,7,49,0,0,2
1,1,0,1,1,0,1,0,0,1,0,9,4,369,29,53,0,0,2
0,0,0,1,0,1,0,1,0,1,0,10,4,249,52,46,1,8,1
0,0,0,1,0,0,0,0,0,1,0,11,0,264,1,52,1,20,2
0,1,1,1,0,1,1,0,1,0,0,10,0,564,24,47,0,0,2
1,1,0,1,0,1,1,1,0,0,0,11,5,396,31,47,0,0,2
0,1,0,0,0,1,0,0,1,1,-9,9,0,243,3,46,0,0,3
0,0,0,1,0,0,0,1,0,1,1,12,0,309,2,54,1,13,3
1,0,0,1,1,0,0,0,0,1,0,8,0,431,2,53,0,0,3
0,0,0,1,1,0,0,0,0,1,-9,11,0,260,1,52,1,17,3
1,1,1,1,0,0,1,0,0,1,0,9,1,248,21,50,1,7,1
0,0,0,0,0,0,0,0,0,1,0,11,1,236,13,52,0,0,2
1,0,0,1,1,0,0,1,0,1,0,12,1,435,21,46,0,0,3
1,0,0,1,0,0,0,1,0,0,-9,9,0,330,1,49,0,0,3
1,0,0,1,1,0,0,0,0,1,0,10,5,229,20,50,1,6,2
1,0,0,1,0,0,1,0,0,1,5,2,0,592,6,52,0,0,3
0,0,0,1,0,0,0,0,0,1,1,10,6,217,30,57,1,9,2
0,0,1,1,0,1,0,1,0,1,0,12,1,337,78,52,0,53,2
1,0,0,1,0,0,0,0,1,1,0,9,0,214,5,51,1,18,3
0,0,0,1,0,1,0,1,0,1,0,9,2,220,16,47,1,5,2
1,1,0,1,0,0,1,1,0,0,0,12,0,349,22,55,1,11,2
1,0,0,1,1,1,0,1,0,1,-9,7,9,371,39,57,0,0,3
1,0,0,1,1,1,0,1,0,1,0,10,5,278,19,50,0,0,2
1,0,0,0,0,0,0,0,1,1,0,10,1,271,9,53,0,0,3
0,0,0,1,0,0,1,0,0,1,3,8,0,389,12,46,0,0,2
1,0,0,1,0,0,0,1,0,1,0,8,0,235,3,48,0,0,3
1,0,1,1,0,0,0,1,0,1,0,8,0,202,8,51,1,48,1
1,0,1,1,0,0,0,0,0,1,0,9,0,212,5,55,0,0,1
1,0,1,1,0,0,0,1,0,1,5,8,0,353,5,47,1,36,2
0,0,1,1,0,1,0,0,0,1,0,11,0,306,2,53,0,0,1
0,0,0,1,0,0,1,0,0,1,2,7,1,261,25,51,1,28,2
0,1,0,1,0,0,1,0,0,1,1,10,0,452,5,48,0,0,2
0,0,0,0,0,0,1,1,0,1,0,11,0,555,6,53,0,0,3
0,0,0,1,1,1,1,1,0,1,1,11,0,294,24,51,0,0,1
1,0,0,1,0,0,0,1,0,1,0,9,1,201,5,51,1,2,1
1,0,0,1,0,1,0,1,0,1,0,10,0,216,10,52,1,40,2
1,1,0,1,0,0,0,0,0,1,0,9,0,280,3,46,0,0,2
0,0,0,1,0,0,0,0,0,1,0,10,0,251,3,57,0,0,3
0,0,0,0,0,1,1,0,0,1,-9,11,0,600,2,52,0,0,3
0,0,0,1,1,1,0,0,1,1,0,10,17,343,90,47,0,0,3
1,0,0,1,0,1,1,1,0,1,0,6,5,271,77,48,1,4,2
0,1,0,1,0,0,0,0,0,1,0,13,4,391,40,53,0,0,1
0,0,0,1,0,0,0,1,0,1,-9,12,0,260,1,46,1,32,3
1,0,1,1,1,1,0,0,0,1,0,10,2,277,18,52,0,0,2
0,0,0,1,0,0,0,0,1,1,0,7,0,438,3,46,0,0,3
1,0,0,1,1,1,1,0,1,1,0,9,0,477,9,46,0,0,3
1,0,0,0,0,1,0,1,0,1,1,2,7,229,17,46,0,0,3
0,0,0,1,0,1,0,1,0,1,0,9,0,207,8,55,0,0,1
0,1,0,1,1,0,1,0,0,1,1,11,0,519,5,48,1,23,2
1,0,0,1,0,0,0,0,0,1,-9,10,0,254,1,54,0,0,3
0,0,0,1,1,1,1,1,0,1,0,12,2,404,48,55,0,0,2
1,0,0,1,0,0,0,0,1,1,0,11,0,238,3,55,0,0,3
1,0,0,0,0,1,0,1,0,0,-9,10,0,259,1,55,0,0,3
1,1,1,1,0,0,1,0,1,1,0,12,0,301,5,50,0,0,2
0,0,1,1,0,0,0,0,0,1,0,12,2,249,16,57,1,8,2
0,0,0,1,0,0,0,1,0,1,1,8,3,237,20,50,1,3,2
1,0,0,1,0,0,0,0,0,1,4,12,3,335,28,53,1,27,2
1,1,0,1,0,1,1,1,0,1,6,6,1,413,27,50,0,0,2
1,1,1,1,0,0,0,0,1,1,2,10,8,335,37,55,0,0,1
1,0,0,1,0,1,1,1,0,1,2,10,1,264,35,55,1,21,3
1,0,0,0,1,1,0,1,0,1,9,12,3,473,182,54,0,0,1
0,1,0,1,0,0,1,0,0,1,0,10,0,487,3,54,0,0,2
0,1,0,1,0,0,1,1,0,1,2,7,0,432,9,56,1,2,2
0,1,0,1,0,0,0,0,1,1,2,12,1,392,7,51,0,0,2
1,0,0,1,0,0,0,1,0,1,0,6,0,225,4,46,0,0,2
1,1,1,1,1,1,1,1,0,1,0,12,4,293,28,47,0,0,2
0,1,0,1,1,0,1,0,0,1,-9,5,0,601,3,46,0,0,3
0,0,0,1,1,1,1,0,1,1,0,9,0,305,11,52,0,0,2
1,0,0,1,1,0,1,0,0,1,0,9,2,287,32,54,0,0,2
0,1,0,1,0,0,0,0,0,1,6,7,0,351,32,49,1,29,2
1,0,0,1,0,0,0,0,0,1,1,8,0,359,3,57,1,33,3
0,0,0,1,0,0,0,1,0,1,-9,6,0,367,1,50,0,0,3
0,0,0,1,1,0,1,0,0,1,0,4,0,299,6,54,0,0,3
0,0,1,1,1,1,1,1,0,1,15,2,3,669,34,51,0,0,1
1,0,0,0,0,0,0,0,0,1,1,6,0,407,18,56,1,4,1
0,0,0,1,1,0,1,0,0,1,12,14,2,475,27,50,1,7,2
1,1,0,1,1,0,0,0,0,1,0,12,1,352,10,46,0,0,2
1,0,0,0,1,0,1,0,0,1,7,9,2,308,67,57,1,29,3
0,0,0,1,0,0,0,1,0,0,0,9,0,209,2,47,0,0,3
0,1,0,1,0,0,0,0,0,1,6,7,0,619,3,46,0,0,1
0,0,0,1,0,1,0,0,1,1,2,11,3,330,55,53,1,41,2
1,0,0,1,1,0,1,0,0,1,1,0,0,386,16,47,0,0,3
0,0,0,1,0,1,0,1,0,1,-9,8,0,208,9,54,1,49,3
0,0,0,1,1,0,1,0,0,1,5,8,0,457,52,55,0,0,2
0,0,0,1,0,0,0,1,0,1,-9,4,0,798,1,48,1,36,3
1,0,0,1,0,0,1,0,1,1,1,12,0,297,7,48,0,0,3
0,0,0,1,1,0,1,1,0,0,1,12,0,300,5,48,1,11,3
0,1,0,1,1,0,1,0,0,1,0,6,0,543,4,52,1,27,2
1,0,0,0,1,1,1,1,0,1,3,11,2,472,69,46,0,0,3
1,0,0,0,1,0,1,0,0,1,1,10,0,497,7,56,0,0,3
0,1,0,1,1,0,1,0,0,1,0,12,0,438,8,54,1,47,2
1,0,0,1,1,0,0,1,0,1,13,4,0,373,7,47,0,0,2
0,0,0,1,0,0,1,0,0,1,0,10,0,398,4,50,0,0,3
1,1,0,1,0,1,0,1,0,1,0,11,0,234,15,53,0,0,1
1,0,0,0,0,1,1,0,0,1,-9,9,0,458,4,54,1,7,3
0,0,0,1,0,0,0,1,0,1,0,11,0,231,2,56,0,0,3
1,0,0,1,1,0,1,1,0,1,4,4,0,605,7,46,0,0,2
1,0,0,1,0,1,0,1,0,1,-9,6,0,379,7,50,1,8,3
0,0,0,0,0,1,0,0,0,0,0,10,0,257,6,55,1,22,2
0,0,0,0,0,0,0,0,1,1,2,9,3,345,10,52,1,1,3
0,1,0,1,0,0,0,1,0,1,0,11,0,390,2,49,0,0,2
1,0,0,1,0,0,0,0,1,1,1,11,0,460,19,55,0,0,2
1,0,0,1,1,0,1,1,0,1,5,11,0,345,5,50,0,0,2
1,0,0,1,1,1,1,1,0,1,1,16,0,314,5,56,0,0,3
1,0,0,0,1,1,1,1,0,1,3,11,2,472,69,46,0,0,3
0,1,0,1,1,0,0,1,0,1,-9,9,0,372,1,53,1,40,3
0,0,0,1,0,1,1,0,1,0,0,12,0,272,11,53,0,0,3
0,0,0,1,1,1,1,1,0,1,0,6,6,332,166,54,1,11,3
1,0,0,0,1,1,0,0,0,1,-9,18,0,513,2,57,0,0,3
1,0,0,1,0,1,0,1,0,1,4,2,0,674,5,47,0,0,3
1,0,0,0,0,0,0,1,0,1,2,12,0,431,6,46,1,20,3
0,0,0,1,0,1,1,1,0,1,5,12,2,339,32,48,0,0,2
1,0,0,0,0,0,0,0,0,1,0,9,0,212,4,48,1,12,3
0,0,0,0,1,1,1,0,1,1,0,7,8,315,88,55,0,0,3
1,0,0,1,0,0,0,0,0,1,1,9,0,235,14,56,0,0,1
0,0,0,1,0,1,0,0,0,1,10,11,1,477,43,49,1,36,3
0,0,0,0,1,0,0,0,0,0,-9,0,0,697,4,55,0,0,3
0,0,1,1,1,0,0,0,0,1,4,12,3,460,23,56,0,0,2
1,0,0,1,0,0,1,1,0,1,0,12,0,288,3,47,0,0,2
0,0,0,1,0,0,1,0,0,1,0,12,0,393,5,46,0,0,3
1,0,0,0,0,0,0,0,0,1,5,8,0,618,12,52,0,0,2
0,0,0,0,0,0,1,0,0,1,-9,12,0,448,2,52,1,2,3
0,1,0,1,1,0,1,0,0,1,1,9,0,269,5,46,1,14,2
1,0,0,1,0,0,1,0,0,1,4,8,0,304,39,55,1,8,1
0,0,0,0,0,0,1,1,0,0,1,14,0,309,5,46,0,0,3
1,0,0,1,0,0,0,1,0,1,0,9,0,227,5,50,1,4,2
1,0,0,0,0,0,0,0,0,1,0,9,2,278,61,48,1,10,2
0,0,0,1,0,0,1,0,0,1,4,11,1,498,48,53,1,30,1
0,1,0,1,0,1,1,1,0,1,2,12,1,316,42,49,1,8,2
1,0,0,1,0,0,0,0,0,1,-9,10,0,669,0,55,0,0,3
0,1,0,1,0,1,1,0,1,1,7,0,1,694,36,50,1,5,3
0,0,0,1,0,1,0,0,0,1,0,16,0,376,3,54,0,0,2
1,0,0,1,1,0,1,0,0,1,0,11,0,352,4,55,0,0,3
0,0,0,1,0,1,0,0,0,1,0,16,0,376,3,54,0,0,2
1,1,0,0,0,0,1,0,0,1,14,10,0,449,5,54,0,0,2
0,0,0,1,0,1,0,1,0,1,0,9,1,216,23,53,1,3,2
1,0,0,1,0,0,1,0,0,1,1,10,3,288,22,50,0,0,2
0,1,0,1,0,0,0,0,1,1,3,10,0,355,7,47,0,0,2
0,0,0,1,0,1,0,1,0,1,0,8,12,215,43,50,0,0,3
0,0,0,1,0,0,0,0,0,1,-9,10,0,396,0,53,1,12,3
1,0,0,1,0,0,0,1,0,1,0,8,0,247,3,48,0,0,2
1,0,0,0,1,0,0,0,0,1,3,9,19,338,69,49,0,0,2
0,0,0,1,0,1,0,1,0,1,2,11,0,300,8,51,0,0,3
0,0,0,0,0,1,0,1,0,1,-9,10,0,264,3,46,1,32,3
1,1,1,1,0,1,0,1,0,1,0,9,0,197,6,50,0,0,2
0,0,0,0,0,1,0,1,0,1,-9,10,0,264,3,46,1,32,3
0,0,0,1,0,1,0,1,0,1,-9,18,0,383,47,52,0,0,3
0,0,0,1,0,0,0,0,0,1,-9,10,0,246,1,50,0,0,3
0,1,0,0,0,1,0,1,0,1,8,9,1,401,28,53,0,0,1
1,1,0,0,0,1,0,0,0,1,0,7,1,362,7,46,1,23,2
1,0,0,1,1,1,1,0,0,1,-9,13,1,339,42,49,1,18,3
0,0,0,0,0,1,0,1,0,1,0,12,0,259,6,55,0,0,3
0,0,0,1,0,1,0,1,0,1,0,14,0,339,22,48,0,0,2
1,1,0,1,0,0,0,0,0,1,0,11,0,241,9,53,1,30,2
1,0,1,1,0,1,1,1,0,1,0,8,1,447,14,46,0,0,2
0,1,0,1,0,0,0,0,1,1,-9,11,0,458,1,49,0,0,3
0,0,1,1,0,0,0,0,0,1,1,13,0,360,5,48,0,0,2
1,1,1,1,0,0,1,0,0,1,0,12,1,246,19,55,0,0,2
0,0,0,1,0,0,0,0,1,1,1,11,0,314,3,49,1,9,2
1,0,0,1,1,1,1,0,0,0,0,10,0,302,38,56,1,16,2
1,0,0,1,0,1,1,0,0,1,0,9,0,274,7,55,0,0,3
1,0,0,1,0,1,0,0,0,1,0,14,12,311,42,56,0,0,2
1,0,0,0,1,0,1,0,0,1,4,12,3,354,6,53,0,0,3
0,0,0,1,0,1,1,1,0,1,0,12,0,283,3,57,0,0,3
1,0,0,1,1,1,1,1,0,1,0,9,0,406,6,51,0,0,2
1,0,0,0,0,1,0,1,0,0,-9,9,0,262,3,47,0,0,3
0,0,0,1,0,0,0,0,0,1,-9,10,0,303,2,47,1,3,3
1,0,0,1,0,1,1,1,0,1,1,11,2,284,22,54,1,44,1
0,0,0,1,0,0,1,0,0,1,1,9,0,348,6,48,1,14,3
1,0,0,1,1,0,1,0,0,1,0,9,1,439,12,46,0,0,2
1,0,0,0,0,1,1,1,0,1,3,10,2,279,6,55,1,11,2
1,0,0,1,0,1,0,1,0,1,3,10,0,371,23,57,0,0,3
0,0,0,1,0,1,0,1,0,1,1,10,0,242,4,56,0,0,2
1,1,0,0,1,0,1,0,0,1,3,9,0,350,7,55,0,0,2
1,1,1,1,0,1,0,1,0,1,0,8,0,248,8,46,0,0,2
1,1,0,1,0,0,0,0,0,1,13,10,2,370,8,50,0,0,2
0,0,0,1,0,0,1,0,0,1,5,4,0,479,4,52,1,14,3
0,0,0,1,0,0,0,1,0,1,1,12,0,273,0,57,1,14,3
0,1,0,1,1,0,0,0,0,1,-9,4,0,705,3,52,0,0,3
0,0,0,1,1,0,1,1,0,1,0,6,0,543,36,47,1,20,3
1,1,0,1,1,0,1,0,0,1,0,10,0,258,3,51,0,0,2
1,0,0,1,0,1,0,1,0,1,0,10,1,242,5,56,0,0,1
0,0,0,1,0,1,0,1,0,1,0,10,5,243,46,53,0,0,3
1,0,0,1,0,1,1,0,0,1,0,11,0,327,8,55,1,26,3
0,0,0,1,1,1,0,1,0,1,1,11,10,275,52,56,1,10,3
1,0,0,1,0,0,0,1,0,1,0,12,0,252,6,57,0,0,2
0,0,0,0,0,1,0,1,0,1,2,11,0,276,4,50,1,7,1
0,0,0,1,0,1,0,0,0,1,0,11,0,268,21,51,0,0,3
1,0,0,1,1,1,1,0,1,1,0,8,0,502,25,50,0,0,2
1,1,0,1,1,0,1,0,0,1,6,10,1,402,11,47,1,41,2
1,0,0,1,0,0,1,0,0,1,1,8,0,280,43,51,0,0,2
1,0,0,0,0,1,0,1,0,1,0,10,0,262,5,52,0,0,2
1,0,0,1,1,0,1,0,0,1,0,9,1,439,12,46,0,0,2
1,1,0,1,0,1,0,0,0,1,4,7,2,343,15,50,0,0,2
1,1,0,1,0,0,0,0,0,1,0,12,4,277,19,47,0,0,1
0,0,0,1,0,0,0,0,0,1,0,10,0,299,3,49,0,0,3
1,1,0,1,1,0,1,0,0,1,1,10,0,476,3,57,1,34,2
1,0,0,1,0,0,0,0,0,0,0,11,0,242,4,55,0,0,1
1,0,0,1,0,0,1,0,0,1,0,12,0,326,3,57,0,0,3
0,1,1,1,0,1,0,1,0,1,0,11,0,210,5,54,1,4,2
1,1,1,1,0,0,0,1,0,1,0,8,1,207,6,51,1,8,2
0,0,1,1,1,1,0,1,0,1,3,11,5,362,68,46,1,34,2
1,0,0,1,0,1,0,1,0,1,0,9,0,229,6,53,0,0,2
1,0,0,1,0,1,1,1,0,1,0,10,12,277,86,53,1,16,2
1,0,0,1,0,0,0,0,0,1,2,8,3,264,17,53,0,0,2
1,0,0,0,0,0,0,0,0,1,0,8,3,296,7,49,1,7,3
0,1,0,1,0,1,0,1,0,1,-9,12,6,446,72,52,1,6,3
0,0,0,1,1,0,0,0,0,1,0,4,0,560,30,48,0,0,2
0,1,1,1,0,0,0,0,0,1,0,10,3,289,10,55,1,54,1
0,1,0,1,0,0,0,1,0,1,0,8,0,265,5,48,1,43,2
1,0,0,1,1,1,1,1,0,1,5,8,2,572,51,50,0,0,1
1,0,0,1,0,0,1,0,0,1,0,12,0,370,2,52,1,32,3
0,0,0,1,0,1,1,1,0,0,0,12,2,390,48,50,0,0,1
1,1,0,1,0,1,1,1,0,1,8,6,1,423,42,57,0,0,2
1,0,0,1,0,1,0,0,0,1,0,12,0,279,15,57,0,0,2
0,0,0,1,0,0,0,1,0,1,1,9,0,271,2,56,1,19,3
1,0,0,1,0,0,1,0,1,1,3,8,0,412,3,47,1,3,3
0,1,0,1,0,0,0,0,0,1,2,10,0,409,31,55,0,0,2
1,0,0,1,1,1,1,1,0,1,0,8,0,282,19,57,0,0,2
1,0,0,1,1,1,1,1,0,1,0,17,0,660,9,56,0,0,2
1,1,0,1,0,0,1,0,0,1,1,8,0,445,5,46,1,10,2
1,0,0,1,0,1,1,0,1,1,2,0,0,601,39,57,1,15,3
1,1,0,1,0,0,0,0,0,1,0,9,0,307,1,48,1,9,2
0,0,0,1,0,1,0,0,0,1,0,10,0,240,7,48,0,0,1
1,1,0,1,0,0,0,0,0,1,0,10,0,455,4,54,1,21,2
0,0,0,1,0,0,1,0,0,1,3,10,0,512,15,57,1,7,3
1,1,0,1,0,1,1,1,0,1,-9,0,2,485,33,57,1,6,3
0,0,1,1,0,0,0,0,0,1,-9,12,0,363,1,50,0,0,3
1,0,0,1,1,0,1,0,0,1,3,8,0,824,10,48,1,5,3
0,0,0,0,0,0,1,0,0,1,8,9,2,420,8,52,0,0,3
1,0,0,0,1,0,1,0,1,1,0,12,0,523,3,56,0,0,2
1,1,1,1,0,1,1,1,0,1,0,6,8,296,68,52,1,12,2
0,1,0,1,0,1,1,1,0,1,3,12,2,308,11,46,1,4,2
0,0,0,1,0,0,0,0,0,1,-9,12,0,257,0,49,0,0,3
1,0,0,1,0,0,0,1,0,1,0,8,1,213,7,49,1,24,1
1,0,0,1,0,1,1,1,0,1,0,12,1,288,28,49,0,0,1
1,0,1,1,0,0,0,1,0,1,0,8,3,213,14,54,0,0,2
1,0,0,0,1,0,1,0,0,1,-9,9,0,260,2,52,1,26,3
0,0,0,1,0,1,0,1,0,0,3,14,0,343,6,51,1,40,3
0,0,0,1,0,1,1,1,0,1,5,13,3,371,20,46,0,0,3
1,0,0,0,0,1,1,0,0,1,2,12,3,351,40,56,0,0,2
0,1,1,1,0,0,1,0,0,1,5,12,0,363,5,51,1,25,2
0,0,0,1,0,0,0,0,0,1,0,7,3,256,31,46,0,0,2
1,1,0,1,0,0,0,1,0,1,1,9,0,278,4,52,0,0,2
0,0,1,1,0,1,1,1,0,1,1,9,0,236,7,54,0,0,2
0,0,0,1,1,0,1,0,0,1,2,9,0,481,33,52,0,0,2
0,1,0,1,0,0,0,1,0,1,1,12,3,251,18,52,0,0,2
1,1,0,1,0,0,1,1,0,1,1,11,1,271,29,49,0,0,2
1,1,0,1,0,0,0,0,0,1,1,10,3,314,26,56,1,10,2
1,1,1,0,1,0,0,0,1,1,0,11,0,356,3,50,0,0,1
0,1,0,1,1,0,1,0,0,1,0,11,0,302,5,57,0,0,1
0,0,1,1,0,1,1,0,0,1,0,12,1,308,17,46,1,23,2
1,0,0,1,1,1,0,0,0,1,0,8,0,419,14,51,0,0,2
1,0,0,0,0,0,1,0,0,1,0,12,0,309,6,55,0,0,1
1,1,0,0,0,0,0,1,0,1,4,9,4,276,9,53,0,0,1
1,0,0,1,1,1,1,1,0,1,3,11,1,372,13,53,1,6,2
0,0,0,1,0,0,0,0,0,1,0,10,0,300,2,55,0,0,3
1,0,0,1,0,1,1,1,0,1,0,9,8,225,56,50,1,7,2
1,0,0,1,1,1,1,1,0,1,-9,12,5,344,56,51,0,0,3
1,0,0,1,0,0,1,0,0,1,1,11,2,290,21,52,0,0,1
0,0,0,1,1,0,0,0,0,1,0,10,0,323,5,50,0,0,3
1,1,1,1,0,0,0,1,0,0,0,8,0,214,5,56,0,0,2
0,0,0,1,0,0,0,0,0,1,0,9,0,218,7,52,0,0,3
0,0,0,1,0,1,1,1,0,1,1,11,0,294,8,50,0,0,3
0,0,0,1,0,0,0,1,0,1,1,9,2,235,10,52,0,0,2
1,0,0,0,0,0,0,1,0,1,2,8,0,239,4,57,0,0,3
0,0,0,1,0,0,0,1,0,1,0,10,2,232,5,46,0,0,2
0,1,1,1,1,1,0,1,0,1,2,11,0,323,14,55,0,0,2
0,0,0,1,0,0,0,0,0,1,0,11,1,224,5,50,1,30,3
0,0,0,0,0,0,1,0,0,1,-9,12,0,448,2,52,1,2,3
0,0,0,0,0,1,0,0,0,1,2,10,1,278,3,47,1,23,2
1,0,0,1,0,0,0,0,0,1,0,9,0,282,6,49,1,26,1
1,1,1,1,1,0,1,1,0,1,0,12,0,272,5,46,0,0,2
0,1,0,1,1,0,0,0,0,1,1,6,0,387,5,51,0,0,2
1,0,0,1,0,0,1,0,0,1,0,9,0,470,24,47,0,0,1
1,0,0,0,0,0,0,0,0,1,0,8,0,235,6,54,0,0,2
1,0,0,1,1,0,0,1,0,1,0,9,0,241,2,49,0,0,2
1,0,1,1,0,0,1,1,0,1,1,12,0,268,11,50,0,0,2
1,0,1,1,1,1,0,1,0,1,1,10,5,320,32,46,0,0,2
1,0,1,1,0,0,1,1,0,1,0,10,0,246,4,56,0,0,1
0,0,0,0,0,1,0,1,0,1,2,9,0,235,4,49,0,0,2
1,0,0,1,0,1,1,1,0,1,1,9,0,253,14,49,0,0,3
0,0,0,0,0,0,1,1,0,1,0,9,1,235,12,49,1,30,3
1,0,0,1,1,0,0,0,1,1,0,10,2,245,16,47,0,0,3
0,1,0,1,1,0,1,0,0,1,0,11,0,302,5,57,0,0,1
1,0,0,1,0,0,0,1,0,1,0,9,0,227,5,50,1,4,2
0,0,0,1,1,1,1,0,0,1,0,12,2,398,123,51,1,49,3
0,1,0,1,0,0,1,1,0,1,1,8,0,234,9,52,1,27,2
1,0,0,0,0,0,1,0,0,1,0,11,3,232,21,56,0,0,3
0,1,0,1,0,0,0,0,0,1,-9,10,0,247,2,51,0,0,3
1,0,0,0,0,1,0,0,0,1,-9,16,0,310,2,49,0,0,3
1,0,0,1,0,0,1,0,0,1,5,12,0,441,25,47,1,14,3
1,0,0,1,0,0,1,1,0,1,0,8,0,227,4,48,0,0,3
1,0,0,0,0,0,0,0,0,1,0,12,0,463,4,49,0,0,3
1,0,0,1,0,1,0,0,1,0,0,7,0,629,10,49,0,0,2
0,0,0,1,1,0,1,0,0,1,1,5,0,522,10,46,0,0,3
1,0,0,1,0,0,0,1,0,1,0,9,1,219,7,57,1,16,1
1,0,1,0,0,1,0,1,0,1,-9,8,4,332,47,56,0,0,3
0,0,0,1,0,1,0,1,0,1,0,11,1,265,57,49,0,0,3
1,0,1,1,1,1,0,0,0,1,1,12,4,343,43,51,1,5,2
1,0,0,0,1,1,1,0,0,1,-9,12,0,413,1,53,0,0,3
0,1,0,1,0,0,0,1,0,1,0,9,0,251,4,56,0,0,2
1,0,0,0,1,0,0,0,0,1,0,9,0,254,2,56,0,0,2
1,1,1,1,0,1,1,1,0,1,2,12,0,258,24,56,1,12,1
0,0,0,1,0,0,0,0,0,1,0,10,0,251,3,57,0,0,3
1,0,1,1,0,1,1,0,0,1,0,12,0,298,4,56,0,0,2
1,1,0,1,0,0,0,0,0,1,0,6,1,212,9,46,1,37,1
1,1,0,1,1,1,0,0,1,1,2,12,6,308,55,50,0,0,2
0,0,0,1,0,0,1,1,0,0,0,12,0,420,5,46,0,0,3
0,0,0,1,0,0,0,0,1,1,0,12,0,313,3,48,0,0,2
0,0,0,1,0,0,0,0,0,1,1,9,0,265,8,56,0,0,3
0,0,0,1,1,1,1,0,0,1,2,10,0,345,8,53,0,0,3
1,0,0,1,0,0,0,0,0,1,0,10,0,353,4,51,0,0,3
0,0,0,0,0,0,0,0,1,1,0,10,0,247,6,48,0,0,3
0,0,0,1,1,1,1,1,0,1,0,6,0,585,4,57,0,0,1
0,0,0,0,1,0,0,0,0,1,4,10,0,517,11,56,0,0,3
0,0,0,1,0,0,0,1,0,1,0,12,0,296,4,55,0,0,3
1,1,0,1,1,0,1,0,0,1,1,12,0,306,4,52,0,0,2
0,0,0,1,0,0,1,0,0,1,0,9,2,225,30,46,0,0,1
1,0,0,1,0,0,0,1,0,1,1,10,0,244,1,52,0,0,3
0,0,0,0,0,1,0,1,0,1,4,11,10,394,115,53,0,0,2
0,0,0,1,1,0,0,0,0,1,2,7,0,446,5,46,0,0,3
1,0,0,1,0,1,0,1,0,1,0,9,18,236,79,50,1,13,3
